Fitness,,ExampleReversalStrategy.ExitStrategy.StopLoss
-2.3237898635581,0.01
7.42871934213719,0.11
5.92993523127962,0.21
6.31504127467507,0.31
6.34150883044349,0.41
6.34150883044349,0.51
6.34150883044349,0.61
6.48154058548407,0.71
6.48154058548407,0.81
6.48154058548407,0.91
